date,q1,q3,max,min,p10,p90,std,median,average,variance,cloud
2022-06-08,0.22686052694916725,0.34378456324338913,0.44447216391563416,0.12817822396755219,0.18496131896972656,0.39353086054325104,0.07820919770458587,0.30540457367897034,0.2923843692988157,0.006116678605595,0.0
2022-07-18,0.4663814827799797,0.47827813774347305,0.4842264652252197,0.46043315529823303,0.4628124862909317,0.48184713423252107,0.011896654963493347,0.4723298102617264,0.4723298102617264,0.0001415303993204109,99.07407407407408
2022-05-24,0.13640202954411507,0.16265686228871346,0.19990478456020355,0.10081171989440918,0.12739382684230804,0.17369843274354935,0.01843624080932053,0.1447221338748932,0.1485817621772488,0.0003398949751792557,0.0
2022-09-01,0.5960639119148254,0.7265751361846924,0.7915641069412231,0.18981599807739258,0.23535612970590591,0.7579141557216644,0.17184779596150296,0.6721953749656677,0.6133709173235629,0.029531664976826355,0.0
2022-05-09,0.10140972398221493,0.11814539507031441,0.23043480515480042,0.012110739015042782,0.09336204081773758,0.18334034830331802,0.03654690445331885,0.10954225435853004,0.11993203258563606,0.0013356762251200175,50.92592592592593
2022-09-16,0.2631739154458046,0.4547832980751991,0.6765750050544739,0.16729223728179932,0.2178667113184929,0.6107028424739838,0.13426568718501866,0.3345998674631119,0.37100786570873523,0.018027274755265284,0.0
2022-07-08,0.6994784325361252,0.8565626740455627,0.9171433448791504,0.13201037049293518,0.2085757926106453,0.8825387954711914,0.2260435128537422,0.7986345589160919,0.7092478872725257,0.05109566970325991,0.0
2022-06-23,0.4405837282538414,0.6447987258434296,0.7348958849906921,0.14778432250022888,0.19207428395748138,0.6944476068019867,0.16845951721420988,0.5792657136917114,0.5210677250115959,0.028378608940044674,0.0
2022-08-02,0.7083256244659424,0.7083256244659424,0.7083256244659424,0.7083256244659424,0.7083256244659424,0.7083256244659424,0.0,0.7083256244659424,0.7083256244659424,0.0,99.53703703703704
